Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
UCEA-DE,"Skyhigh SSE Advanced (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Activation via email.
PRODUCT CONTENT: SWG Cloud Service, Remote Browser Isolation for risky sites, Cloud DLP, CASB Shadow and unlimited CASB SaaS applications as integrated services. Skyhigh SWG Software, Gateway Anti-Malware.In addition it includes access to Client Proxy, Content Security Reporter via ePO (On-prem) and Hybrid configuration.
This SKU will also provide customers with access to the MVISION Marketplace PAID apps.
As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.
PREREQUISITES for the Marketplace apps: Customer needs to have PL1 (Trellix API) SKU, Apps usage counts against the daily limit set by PL1 SKU.
Post Q1, 2024, SWG Software license contractually restricts its use on Virtual Machines in a production environment. This license can only be used in a test or development environment - (upto 5 MAX VMs with a max core of 4 CPUs per instance). For production usage on Virtual machines, SWG Software subscription license (Skyhigh SWG Software VM Deployment Extension - Subscription) to be purchased in addition to SWG Software License (WSG-S, MVW-DE, MVW-ADV-DE, UCEB-DE, UCEA-DE,UCEC-DE, UCEB-U1-DE, UCEB-U2-DE, UCEB-U3-DE, UCEA-U-DE, UCEA-U1-DE)",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,5-250,Skyhigh SSE Advanced (DE) 1:1BZ,UCADEE-AA,268.56,UCADEE-AA-AA,
B,251-1000,Skyhigh SSE Advanced (DE) 1:1BZ,UCADEE-AA,236.35,UCADEE-AA-BA,
C,1001-2000,Skyhigh SSE Advanced (DE) 1:1BZ,UCADEE-AA,212.71,UCADEE-AA-CA,
D,2001-5000,Skyhigh SSE Advanced (DE) 1:1BZ,UCADEE-AA,197.82,UCADEE-AA-DA,
E,5001-10000,Skyhigh SSE Advanced (DE) 1:1BZ,UCADEE-AA,185.96,UCADEE-AA-EA,
F,10001-+,Skyhigh SSE Advanced (DE) 1:1BZ,UCADEE-AA,180.35,UCADEE-AA-FA,
UCEA-U-DE,"Skyhigh SSE Advanced - Upgrade (Germany Data Center)
LICENSE: Per User. 
Deliverable: Activation via email.
PRODUCT CONTENT:  This is the SKU that should be used for customers that already have SSE Essentials. They should purchase this SKU to upgrade from SSE Essentials to SSE Advanced.
REQUIREMENTS: This Upgrade SKU/pricing can only be used for existing SSE Essentials customers for the remainder of an existing active Subscription Term.  MUST be co-termed to their existing Subscription Term/Grant being upgraded mid-term.  Refer to Standard SKU/pricing for customers buying SSEA instead of renewing an expiring subscription. Please refer to the Product Requirements for additional information",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,5-250,Skyhigh SSE Advanced UPG (DE) 1:1BZ,UCADEE-DA,123.57,UCADEE-DA-AA,
B,251-1000,Skyhigh SSE Advanced UPG (DE) 1:1BZ,UCADEE-DA,108.79,UCADEE-DA-BA,
C,1001-2000,Skyhigh SSE Advanced UPG (DE) 1:1BZ,UCADEE-DA,98.2,UCADEE-DA-CA,
D,2001-5000,Skyhigh SSE Advanced UPG (DE) 1:1BZ,UCADEE-DA,91.59,UCADEE-DA-DA,
E,5001-10000,Skyhigh SSE Advanced UPG (DE) 1:1BZ,UCADEE-DA,86.48,UCADEE-DA-EA,
F,10001-+,Skyhigh SSE Advanced UPG (DE) 1:1BZ,UCADEE-DA,84.3,UCADEE-DA-FA,
UCEA-U1-DE,"Skyhigh CASB SaaS Unlimited - Skyhigh SSE Advanced Upgrade (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Activation via email.​
PRODUCT CONTENT:  CASB customers who own Skyhigh CASB for SaaS unlimited can use this SKU to upgrade to SSE-Advanced.
REQUIREMENTS: This Upgrade SKU/pricing can only be used for existing Skyhigh CASB for SaaS unlimited  customers for the remainder of an existing active Subscription Term.  MUST be co-termed to their existing Subscription Term/Grant being upgraded mid-term.  Refer to Standard SKU/pricing for customers buying SSEA instead of renewing an expiring subscription. Please refer to the Product Requirements for additional information",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,5-250,Skyhigh SaaS Unld – SSE A UPG (DE) 1:1BZ,UA1DEE-DA,144.5,UA1DEE-DA-AA,
B,251-1000,Skyhigh SaaS Unld – SSE A UPG (DE) 1:1BZ,UA1DEE-DA,112.3,UA1DEE-DA-BA,
C,1001-2000,Skyhigh SaaS Unld – SSE A UPG (DE) 1:1BZ,UA1DEE-DA,88.64,UA1DEE-DA-CA,
D,2001-5000,Skyhigh SaaS Unld – SSE A UPG (DE) 1:1BZ,UA1DEE-DA,73.75,UA1DEE-DA-DA,
E,5001-10000,Skyhigh SaaS Unld – SSE A UPG (DE) 1:1BZ,UA1DEE-DA,61.89,UA1DEE-DA-EA,
F,10001-+,Skyhigh SaaS Unld – SSE A UPG (DE) 1:1BZ,UA1DEE-DA,56.3,UA1DEE-DA-FA,
UCEC-DE,"Skyhigh SSE Complete (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Activation via email.
PRODUCT CONTENT: This Product is a bundle of SSE Advanced, Skyhigh Private Access and Skyhigh Cloud Firewall. Please see each of the respective individual products for product content. As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.
RESTRICTION: User counts for all included components need to be the same. If required to purchase different user quantities for SSEA or Skyhigh Private Access or Skyhigh Cloud Firewall purchases need to be done based on the individual SKUs. SSE Complete is only available for the NA and EU regional datacenters.
Post Q1, 2024, SWG Software license contractually restricts its use on Virtual Machines in a production environment. This license can only be used in a test or development environment - (upto 5 MAX VMs with a max core of 4 CPUs per instance). For production usage on Virtual machines, SWG Software subscription license (Skyhigh SWG Software VM Deployment Extension - Subscription) to be purchased in addition to SWG Software License (WSG-S, MVW-DE, MVW-ADV-DE, UCEB-DE, UCEA-DE,UCEC-DE, UCEB-U1-DE, UCEB-U2-DE, UCEB-U-DE3, UCEA-U-DE, UCEA-U1-DE)",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,5-+,Skyhigh SSE Complete (DE) 1:1BZ,UCCDEE-AA,383.12,UCCDEE-AA-AA,
SSEFW-DE,"Skyhigh SSE Cloud Firewall (Germany Data Center)
LICENSE: Per User. DELIVERABLE: Activation via email.
PRODUCT CONTENT: This product provides control over Web and non-Web traffic to expand threat protection beyond Web. This SKU can be sold independently. It is also included as part of the UCEC bundle.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh Cloud Firewall (DE) 1:1BZ,SCFDEE-AA,126.74,SCFDEE-AA-AA,
SSEFWB-DE,"Skyhigh SSE Essential + Skyhigh SSE Cloud Firewall (Germany Data Center)
LICENSE: Per User. DELIVERABLE: Activation via email.
PRODUCT CONTENT: This product is a bundle of Skyhigh SSE Essential and Skyhigh SSE Cloud Firewall. Please see each of the respective individual products for product content.
RESTRICTION: User counts for all included components need to be the same. If required to purchase different user quantities, purchases need to be done based on the individual SKUs. This bundle is only available for the NA and EU regional datacenters.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SSE Essential Plus (DE) 1:1BZ,SEFDEE-AA,207.24,SEFDEE-AA-AA,
SSEFWB-U-DE,"Skyhigh SSE Essential + Skyhigh SSE Cloud Firewall  (Germany Data Center) Upgrade
LICENSE: Per User. DELIVERABLE: Activation via email.
PRODUCT CONTENT: This product is a bundle of Skyhigh SSE Essential and Skyhigh SSE Cloud Firewall. Please see each of the respective individual products for product content.
RESTRICTION: User counts for all included components need to be the same. If required to purchase different user quantities, purchases need to be done based on the individual SKUs. This bundle is only available for the NA and EU regional datacenters.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SSE Essential Plus UPG (DE)1:1BZ,SEFDEE-DA,207.24,SEFDEE-DA-AA,
,CASB: Shadow IT,,,,,
C02-DE,"Skyhigh CASB for Shadow IT (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: A product designed to support security and governance programs. It provides visibility, risk assessment, threat analytics, automated and customizable reports, and access control policy enforcement via existing firewalls & proxies.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh ShadowIT (DE) 1:1 BZ,C02DEE-AA,35.97,C02DEE-AA-AA,
,CASB: SaaS,,,,,
C63-DE,"Skyhigh CASB for SaaS Unlimited (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: A product portfolio designed to support security, compliance and governance programs. Customers can use purchased User licenses across any of the following product categories in Cloud Security: Salesforce, ServiceNow, Workday, Office 365, Collaboration Apps, and Custom Apps. Purchase of one User license gives the customer access to any of the Sanctioned cloud apps in this list (i.e. You purchase 15 User licenses and use 15 User licenses for Salesforce, 15 User licenses for Workday, 15 User licenses for Office 365 Mail and 15 User Licenses for Office 365 SharePoint/OneDrive). Standard Offerings only.
This SKU will also provide customers with access to the MVISION Marketplace PAID apps. ​As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.
PREREQUISITES for the Marketplace apps: Customer needs to have PL1 (Trellix API) SKU, Apps usage counts against the daily limit set by PL1 SKU.
A ""User"" is defined as a unique individual person within a company, organization, or other entity, where: (1) the entity has acquired a valid license(s) to use the product, and (2) the entity has authorized the particular individual person to use the product.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SaaS Unlimited (DE) 1:1 BZ,C63DEE-AA,149.95,C63DEE-AA-AA,
C41-DE,"Skyhigh CASB for SaaS Pooled (Germany Data Center)
LICENSE: Per User, per product.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: A product portfolio designed to support security, compliance and governance programs. Customers can use purchased User licenses across any of the following product categories in Cloud Security: Salesforce, ServiceNow, Workday, Office 365, Collaboration Apps, and Custom Apps. One User license is required for each individual Cloud Security product in this list (i.e. You purchase 15 User licenses and use 2 User licenses for Salesforce, 3 User licenses for Workday, 5 User licenses for Office 365 Mail and 5 User Licenses for Office 365 SharePoint/OneDrive). Standard Offerings only.
As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.
A ""User"" is defined as a unique individual person within a company, organization, or other entity, where: (1) the entity has acquired a valid license(s) to use the product, and (2) the entity has authorized the particular individual person to use the product",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SaaS Pooled (DE) 1:1 BZ,C41DEE-AA,42.76,C41DEE-AA-AA,
C63-U-DE,"Skyhigh CASB SaaS Pooled - Skyhigh CASB SaaS Unlimited Upgrade (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Activation via email.​
PRODUCT CONTENT:  CASB customers who own Skyhigh CASB for SaaS Pooled can use this SKU to upgrade to SaaS Unlimited SKU.",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SaaS PL to UNL UPG(DE) 1:1BZ,C63DEE-DA,107.94,C63DEE-DA-AA,
,CASB: Office 365,,,,,
C09-DE,"Skyhigh CASB for Office 365 Mail (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: A product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, view policy violations, capture detailed audit trail of admin activity, and enforce access control policies.
Includes activity monitoring, data loss prevention, and access control for O365 Mail.
As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh O365 Mail (DE) 1:1 BZ,C09DEE-AA,42.76,C09DEE-AA-AA,
C10-DE,"Skyhigh CASB for Office 365 SharePoint and OneDrive (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: A product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, enforce data sharing policies, detect anomalous activity indicative of insider threats and compromised accounts, view an audit trail of user activity, and enforce access control policies.
Includes activity monitoring, threat analytics, data loss prevention, collaboration control, and access control. As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh O365 Shrpoint1Drv (DE) 1:1 BZ,C10DEE-AA,42.76,C10DEE-AA-AA,
C12-DE,"Skyhigh CASB for Microsoft Office O365 Mail / SharePoint and OneDrive (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: Skyhigh CASB for Office 365 Mail is a product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, view policy violations, capture detailed audit trail user and admin activity, and enforce access control policies.
Skyhigh CASB for Office 365 SharePoint and OneDrive is a product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, enforce data sharing policies, detect anomalous activity indicative of insider threats and compromised accounts, view an audit trail of user activity, and enforce access control policies.
Includes activity monitoring, data loss prevention, and access control for O365 Mail. Includes activity monitoring, threat analytics, data loss prevention, collaboration control, and access control for SharePoint and OneDrive.
As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh O365 MailShrpt1Drv (DE) 1:1 BZ,C12DEE-AA,77.01,C12DEE-AA-AA,
C13-DE,"Skyhigh CASB for Shadow IT / Office 365 Mail / SharePoint and OneDrive (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: Skyhigh CASB for Shadow IT is a product designed to support security and governance programs. It provides visibility, risk assessment, threat analytics, automated and customizable reports, and access control policy enforcement via existing firewalls & proxies.
Skyhigh CASB for Office 365 Mail is a product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, view policy violations, capture detailed audit trail of admin activity, and enforce access control policies.
Skyhigh CASB for Office 365 SharePoint and OneDrive is a product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, enforce data sharing policies, detect anomalous activity indicative of insider threats and compromised accounts, view an audit trail of user activity, and enforce access control policies.
Skyhigh CASB for O365 Includes activity monitoring, threat analytics, data loss prevention and access control.
As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SwIT O365 MLSP1Drv (DE) 1:1 BZ,C13DEE-AA,106.91,C13DEE-AA-AA,
C50-DE,"Skyhigh CASB for Office 365 Teams (Germany Data Center)
LICENSE: Per User, per product.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: A product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, enforce data sharing policies, detect anomalous activity indicative of insider threats and compromised accounts, view an audit trail of user activity, and enforce access control policies.
Includes activity monitoring, threat analytics, data loss prevention, collaboration control, and access control.
As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh O365 TEAMS (DE) 1:1 BZ,C50DEE-AA,42.76,C50DEE-AA-AA,
C51-DE,"Skyhigh CASB for Office 365 Mail / SharePoint and OneDrive / Teams (Germany Data Center)
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: Skyhigh CASB for Office 365 Mail is a product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, view policy violations, capture detailed audit trail user and admin activity, and enforce access control policies.
Skyhigh CASB for Office 365 SharePoint and OneDrive is a product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, enforce data sharing policies, detect anomalous activity indicative of insider threats and compromised accounts, view an audit trail of user activity, and enforce access control policies.
Skyhigh CASB for Office 365 Teams is a product designed to support security, compliance and governance programs. Customers can enforce data loss prevention policies, enforce data sharing policies, detect anomalous activity indicative of insider threats and compromised accounts, view an audit trail of user activity, and enforce access control policies.
Includes activity monitoring, data loss prevention, and access control for O365 Mail. Includes activity monitoring, threat analytics, data loss prevention, collaboration control, and access control for SharePoint, One Drive and Teams.
As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh O365 MLSP1DRVTMS (DE) 1:1 BZ,C51DEE-AA,115.48,C51DEE-AA-AA,
